,validatation_mae,validation_mse,train_mae,train_mse,train_accuracy
905,0.99332726,0.6257599,0.5479982,0.32180145,79.731575
906,1.0033363,0.62859124,0.54928726,0.32399663,79.46618
907,0.97785866,0.6119641,0.5395814,0.3183446,79.82256
908,1.0,0.6270026,0.5408705,0.31912726,79.7619
909,0.9915074,0.624194,0.5479224,0.32233575,79.64816
910,0.98847437,0.62006193,0.54215956,0.31940266,79.79224
911,1.0,0.6295752,0.5381407,0.3174699,79.883224
912,0.9793752,0.6189389,0.54193205,0.32032928,79.65575
913,0.9854413,0.6187328,0.5366242,0.3168854,79.89839
914,0.9893843,0.61948186,0.5444343,0.32055634,79.731575
915,0.9699727,0.61227304,0.54974216,0.32308665,79.633
916,0.9842281,0.6204026,0.54481345,0.32065427,79.74674
917,0.9860479,0.6195022,0.5454959,0.32222825,79.54201
918,0.97846526,0.6144331,0.54420686,0.32056275,79.72399
919,0.98635125,0.62328285,0.5443585,0.3200851,79.79982
920,0.98756444,0.6247635,0.53647256,0.3165935,79.9363
921,0.9984835,0.6255628,0.54132545,0.318569,79.883224
922,0.98908097,0.6214852,0.53912646,0.31791553,79.845314
923,0.9902942,0.6238936,0.54049134,0.3190842,79.75432
924,0.98271155,0.6194935,0.54845315,0.32284844,79.5875
925,0.978162,0.6184812,0.54337275,0.32053816,79.6785
926,0.97634214,0.61639374,0.5418562,0.31884432,79.8529
927,0.99605703,0.62508506,0.54413104,0.32105947,79.64058
928,0.97755533,0.6154307,0.54974216,0.3241037,79.48893
929,0.9896876,0.62058216,0.54761904,0.32315338,79.5041
930,0.9711859,0.6102484,0.54504097,0.32150728,79.633
931,0.97907186,0.61937577,0.54049134,0.31925097,79.73916
932,0.9760388,0.61368006,0.5411738,0.3196193,79.708824
933,0.9839248,0.6164924,0.5501971,0.32382682,79.534424
934,0.9899909,0.6240787,0.54966635,0.32319236,79.60267
935,0.9824082,0.6200048,0.54056716,0.31875005,79.79982
936,0.98271155,0.62137413,0.5409463,0.31893662,79.79982
937,0.97361237,0.6143483,0.54193205,0.3193376,79.79982
938,0.9836215,0.61911786,0.54542005,0.32139495,79.65575
939,0.9948438,0.6279116,0.5411738,0.3193859,79.74674
940,0.9936306,0.6262995,0.5448893,0.32090804,79.708824
941,0.98149836,0.61579746,0.54132545,0.31900102,79.81498
942,0.9860479,0.61953247,0.5423112,0.3198571,79.731575
943,0.9915074,0.6262929,0.5477707,0.32288346,79.57234
944,0.99605703,0.6249084,0.5471641,0.32108933,79.78465
945,0.99241734,0.6244921,0.544586,0.320686,79.72399
946,0.98331815,0.61921173,0.5424628,0.31971326,79.7619
947,0.9945405,0.62505126,0.542387,0.3190195,79.86048
948,0.99332726,0.624339,0.5492114,0.3227371,79.64816
949,0.98058844,0.61891073,0.54049134,0.31811956,79.89839
950,0.9690628,0.6138642,0.53647256,0.3164674,79.943886
951,0.99272066,0.6235406,0.54761904,0.3223726,79.62542
952,0.9696694,0.61205846,0.5438277,0.32070413,79.68608
953,0.9893843,0.6208419,0.5432211,0.320061,79.74674
954,0.9866545,0.6198576,0.54693663,0.32207116,79.64058
955,1.0012132,0.62984484,0.54413104,0.32046425,79.72399
956,0.97907186,0.6167899,0.5461025,0.3214258,79.69366
957,0.99393386,0.6252856,0.545875,0.3209397,79.75432
958,0.9996967,0.63121223,0.5422354,0.31924582,79.82256
959,0.99666363,0.6251161,0.5386715,0.3172394,79.943886
960,0.9836215,0.61914766,0.5417046,0.31854823,79.89839
961,0.9693661,0.61268747,0.5446618,0.3211685,79.66333
962,0.9787686,0.6179167,0.5381407,0.31708896,79.92873
963,0.98817104,0.6219512,0.5459509,0.32162157,79.66333
964,1.0166818,0.6358733,0.54678494,0.3219678,79.633
965,1.0033363,0.6288909,0.5416288,0.31919006,79.79982
966,0.9845314,0.621389,0.5400364,0.31864074,79.81498
967,0.9730058,0.6111645,0.54253864,0.31999233,79.73916
968,0.9793752,0.6168977,0.5489081,0.32389104,79.458595
969,0.97421896,0.6134601,0.5401881,0.31813422,79.87564
970,0.9963603,0.6265164,0.54140127,0.31910664,79.79982
971,0.9909008,0.62494683,0.5423112,0.31981316,79.74674
972,0.985138,0.621594,0.5479224,0.3225649,79.61025
973,1.0106157,0.6360941,0.5386715,0.3172092,79.9363
974,0.99545044,0.62822175,0.53616923,0.3162197,79.95905
975,0.9799818,0.61436903,0.5486048,0.32333642,79.52684
976,0.97846526,0.6171116,0.5466333,0.32181603,79.66333
977,0.9854413,0.61967784,0.5438277,0.3203163,79.74674
978,0.9948438,0.6302941,0.54693663,0.3214871,79.71641
979,1.0015166,0.6309455,0.53730667,0.31662485,79.981804
980,0.9963603,0.62666005,0.54344857,0.32027006,79.72399
981,0.9899909,0.6234429,0.5465575,0.32248363,79.557175
982,0.9854413,0.6210685,0.54344857,0.32034308,79.731575
983,0.9760388,0.61470234,0.54049134,0.31801587,79.91356
984,0.9902942,0.6219413,0.5473916,0.32170862,79.708824
985,0.99120414,0.62334013,0.5403397,0.31893668,79.7619
986,0.9830149,0.6209367,0.5475432,0.32149428,79.7619
987,1.0018198,0.62762433,0.5414771,0.31868312,79.868065
988,0.985138,0.61767673,0.5461025,0.32117477,79.731575
989,0.9915074,0.6235242,0.5400364,0.3183338,79.845314
990,0.9857446,0.6222017,0.53821653,0.31673208,79.981804
991,0.9866545,0.6218107,0.54056716,0.3179958,79.92114
992,1.0060661,0.63150114,0.5424628,0.31983218,79.73916
993,0.9839248,0.62150615,0.54056716,0.3184278,79.8529
994,0.9799818,0.6192194,0.53624505,0.31563362,80.05005
995,0.9972702,0.62885803,0.5394298,0.31742406,79.95905
996,0.9717925,0.61092883,0.54124963,0.31845894,79.883224
997,0.98149836,0.61999625,0.54542005,0.32096535,79.73916
998,1.0012132,0.63198835,0.54693663,0.32204542,79.64816
999,0.9896876,0.6249336,0.5426145,0.3203383,79.6785
